"Intervals","days","Tair_mean","Tsoil_mean","RH_mean","VPD_mean","GR_mean","Rn_mean","PAR_mean","SWC_mean","H_f_mean","H_fqc_mean","LE_f_mean","LE_fqc_mean","ET_f_mean","ET_fqc_mean","NEE_uStar_f_mean","NEE_uStar_fqc_mean","GPP_uStar_f_mean","GPP_DT_uStar_mean","Reco_uStar_mean","Reco_DT_uStar_mean","H_fsd_mean","LE_fsd_mean","NEE_uStar_fsd_mean","Rg_fsd_mean","Tair_fsd_mean","Tsoil_fsd_mean","VPD_fsd_mean","ET_fsd_mean","Reco_DT_uStar_SD_mean","GPP_DT_uStar_SD_mean","P_sum","GR_sum","Rn_sum","PAR_sum","H_f_sum","LE_f_sum","ET_f_sum","NEP_uStar_f_sum","GPP_uStar_f_sum","GPP_DT_uStar_sum","Reco_uStar_sum","Reco_DT_uStar_sum","H_fsd_sum","LE_fsd_sum","NEP_uStar_fsd_sum","Rg_fsd_sum","Tair_fsd_sum","Tsoil_fsd_sum","VPD_fsd_sum","ET_fsd_sum","Reco_DT_uStar_SD_sum","GPP_DT_uStar_SD_sum","bowen_ratio_f","evaporative_fraction","closure_fraction","CUP","GSL","H_orig","LE_orig","NEE_uStar_orig"
"-","-","C","C","%","Pa","W+1m-2","W+1m-2","umol+1m-2s-1","m3 m-3","W+1m-2","-","W+1m-2","-","mm hour-1","-","umol+1s-1m-2","-","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","umol+1s-1m-2","W+1m-2","W+1m-2","umol+1s-1m-2","-","C","C","hPa","mm hour-1","umol+1s-1m-2","umol+1s-1m-2","mm day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","MJ m-2 day-1","g(C) m-2 day-1","MJ m-2 day-1","C day-1","C day-1","hPa day-1","mm day-1","g(C) m-2 day-1","g(C) m-2 day-1","-","-","-","days day-1","days day-1","%","%","%"
"2024-01-30",1,2.08083,0.218958,86.2844,-9999,143.353,45.9163,286.504,0.49395,9.72927,0.541667,10.2122,0.5625,821.599,0.5625,0.978286,0.625,-0.334062,0.100146,0.644224,0.465771,10.9495,6.68455,0.212863,9.4344,3.57546,0.552183,0.62577,535.595,0.298302,0.260355,0,12.3857,3.96716,5.41663,0.840609,0.882333,19718.4,-1.01429,-0.346355,0.103832,0.667932,0.482911,0.946039,0.577545,0.220696,0.815132,171.622,26.5048,30.037,12854.3,0.30928,0.269936,0.952711,0.512108,0.434301,0,0,45.8,43.8,37.5
"2024-01-31",1,4.02345,0.192284,87.0636,1.60403,142.394,75.529,289.189,0.485738,17.4185,0.458333,12.8916,0.583333,1040.48,0.583333,0.963242,0.6875,-0.301887,0.105238,0.661354,0.464773,19.3505,7.73843,0.295601,9.05859,3.95698,0.690083,0.774263,622.815,0.354383,0.534088,0,12.3029,6.5257,5.46739,1.50496,1.11383,24971.6,-0.998689,-0.312997,0.109111,0.685692,0.481877,1.67188,0.668601,0.30648,0.782662,189.935,33.124,37.1646,14947.6,0.367425,0.553743,1.35115,0.425324,0.401304,0,0,54.2,41.7,31.2
"2024-02-01",1,4.95535,0.15056,90.5839,1.03752,79.9043,38.2692,170.008,0.483509,5.0542,0.5,5.27967,0.520833,425.658,0.520833,0.758243,0.708333,-0.0815299,0.10728,0.676712,0.463205,16.0212,9.4174,0.323034,7.47431,4.73188,1.11058,1.0406,759.067,0.329124,0.460652,0,6.90373,3.30645,3.21416,0.436683,0.456164,10215.8,-0.786146,-0.0845302,0.111228,0.701616,0.480251,1.38423,0.813663,0.334922,0.64578,227.13,53.3078,49.9489,18217.6,0.341235,0.477604,0.957295,0.510909,0.270031,0,0,50,47.9,29.2
"2024-02-02",1,6.62821,0.516828,87.0323,1.46434,135.866,63.9289,281.959,0.485134,12.031,0.0208333,7.45741,0.0833333,603.664,0.0833333,1.00038,0.208333,-0.265658,0.103792,0.734723,0.476985,11.8783,6.92407,0.176303,9.50148,4.61068,1.37548,1.00957,557.45,0.223464,0.228024,0,11.7388,5.52345,5.3307,1.03948,0.64432,14487.9,-1.0372,-0.275434,0.107612,0.761761,0.494538,1.02628,0.59824,0.182791,0.820927,221.313,66.0229,48.4596,13378.8,0.231687,0.236415,1.6133,0.382659,0.304845,0,1,97.9,91.7,79.2
"2024-02-03",1,4.94447,0.866411,95.4199,-9999,17.0244,11.9892,44.3628,0.488463,-13.6171,0.416667,3.17026,0.5,254.618,0.5,0.966062,0.479167,-0.1896,0.112321,0.776462,0.490195,6.56001,3.30459,0.125566,1.67089,4.72505,1.23611,1.04124,265.232,0.260452,0.0393726,1.778,1.47091,1.03587,0.838718,-1.17651,0.273911,6110.83,-1.00161,-0.196577,0.116454,0.805036,0.508234,0.566785,0.285517,0.130187,0.144365,226.802,59.3333,49.9794,6365.57,0.270037,0.0408215,-4.29524,-0.303468,-0.871351,0,0,58.3,50,52.1
"2024-02-04",1,2.44094,1.61189,95.7526,0.33136,54.2012,15.3695,117.764,0.488918,5.76548,0.0208333,8.79707,0.0416667,705.503,0.0416667,1.05657,0.0625,-0.211965,0.0976774,0.844609,0.519037,8.63229,4.62503,0.109109,4.38655,4.63458,1.31145,1.07606,370.617,0.236258,0.20963,0,4.68298,1.32792,2.22644,0.498138,0.760067,16932.1,-1.09546,-0.219765,0.101272,0.875691,0.538137,0.74583,0.399602,0.113124,0.378998,222.46,62.9496,51.6507,8894.8,0.244952,0.217345,0.655387,0.604088,0.9475,0,0,97.9,95.8,93.8
"2024-02-05",1,1.71428,1.74005,86.1951,1.39068,147.525,52.495,290.756,0.485782,32.1395,0.229167,14.4238,0.229167,1159.27,0.229167,1.03134,0.479167,-0.186205,0.100616,0.845137,0.52442,15.8562,7.17022,0.175074,10.7713,4.43739,1.25528,1.00503,575.515,0.287891,0.316292,0,12.7462,4.53557,5.49701,2.77685,1.24622,27822.4,-1.06929,-0.193057,0.104319,0.876238,0.543718,1.36998,0.619507,0.181517,0.930636,212.995,60.2533,48.2416,13812.4,0.298485,0.327932,2.22822,0.309768,0.887004,0,0,77.1,77.1,54.2
"2024-02-06",1,3.66801,1.66245,84.4793,1.7344,107.26,48.4786,229.986,0.482594,18.2203,0.208333,10.4659,0.458333,843,0.458333,0.991587,0.479167,-0.171185,0.10225,0.820402,0.521451,12.5267,9.06705,0.218698,9.04661,4.57891,1.35357,1.05594,730.432,0.332731,0.303191,0,9.26731,4.18855,4.3481,1.57423,0.904254,20232,-1.02808,-0.177484,0.106013,0.850593,0.540641,1.0823,0.783393,0.226746,0.781627,219.788,64.9711,50.6849,17530.4,0.344976,0.314348,1.74092,0.364842,0.591728,0,0,79.2,54.2,52.1
"2024-02-07",1,9.96609,3.55578,63.239,4.65925,35.0837,0.206831,81.4573,0.484758,-28.8123,0.0416667,13.7592,0.166667,1110.72,0.166667,1.40097,0.145833,-0.370797,0.0949968,1.03017,0.59779,7.2046,4.56457,0.110116,3.46824,4.78551,1.09839,1.14494,368.05,0.270377,0.190976,0,3.03124,0.0178702,1.54002,-2.48938,1.18879,26657.3,-1.45252,-0.384442,0.0984927,1.06808,0.619788,0.622478,0.394379,0.114168,0.299656,229.704,52.7226,54.9572,8833.2,0.280327,0.198004,-2.09404,-0.91404,-72.78,0,1,95.8,83.3,85.4
"2024-02-08",1,8.49388,4.82845,68.2222,-9999,97.5039,22.991,197.521,0.487243,8.22473,0.479167,19.9928,0.270833,1611.83,0.270833,1.29457,0.375,-0.114877,0.101973,1.17969,0.651414,14.0411,10.4714,0.178225,10.4104,5.02869,1.42965,1.32999,843.947,0.342938,0.269795,0,8.42434,1.98642,3.73431,0.710617,1.72738,38684,-1.34221,-0.119104,0.105726,1.2231,0.675386,1.21315,0.904733,0.184784,0.899458,241.377,68.623,63.8397,20254.7,0.355559,0.279724,0.411385,0.708524,1.22733,0,1,52.1,72.9,62.5
"2024-02-09",1,2.06423,3.40598,74.9649,1.95175,152.85,58.811,311.15,0.483784,45.3831,0.104167,11.7982,0.125,947.139,0.125,1.009,0.375,-0.0270081,0.103201,0.981996,0.591561,9.83193,6.38955,0.175023,10.224,5.2284,1.03409,1.32423,512.807,0.311919,0.266101,0,13.2062,5.08127,5.88257,3.9211,1.01937,22731.3,-1.04614,-0.028002,0.106999,1.01813,0.613331,0.849479,0.552057,0.181464,0.88335,250.963,49.6365,63.5631,12307.4,0.323397,0.275894,3.8466,0.20633,0.97229,0,0,89.6,87.5,62.5
"2024-02-10",1,1.03779,3.30934,70.6495,1.96017,80.0589,41.5757,168.171,0.481987,33.2944,0,9.53914,0,763.379,0,1.01239,0.0208333,-0.0430933,0.0996459,0.969295,0.587327,10.0733,5.13454,0.123724,7.48832,6.35083,0.972671,1.30941,411.038,0.263989,0.202054,0,6.91709,3.59214,3.17943,2.87664,0.824182,18321.1,-1.04964,-0.0446791,0.103313,1.00496,0.60894,0.870334,0.443625,0.128277,0.646991,304.84,46.6882,62.8519,9864.92,0.273704,0.209489,3.49029,0.222703,1.03025,0,0,100,100,97.9
"2024-02-11",1,-0.309639,2.60917,74.4597,1.71964,88.6259,22.6344,201.293,0.478926,28.4145,0.145833,7.53082,0.145833,603.412,0.145833,0.881916,0.541667,0.00673848,0.101517,0.888654,0.558949,11.4361,4.89138,0.189848,7.35539,6.52467,1.01372,1.31304,391.697,0.346126,0.395084,0,7.65728,1.95561,3.80563,2.45501,0.650663,14481.9,-0.91437,0.00698646,0.105253,0.921357,0.579518,0.98808,0.422615,0.196834,0.635505,313.184,48.6585,63.026,9400.74,0.358863,0.409623,3.77309,0.209508,1.58809,0,0,85.4,85.4,45.8
"2024-02-12",1,2.34042,2.08451,68.2297,-9999,162.738,67.3445,320.727,0.475106,45.7438,0.270833,11.3305,0.270833,911.008,0.270833,1.0869,0.5625,-0.255368,0.10992,0.831529,0.538077,11.8269,7.77398,0.276263,10.0352,6.40009,1.08739,1.30049,625.538,0.35226,0.444305,0,14.0606,5.81857,6.06363,3.95226,0.978953,21864.2,-1.12689,-0.264766,0.113965,0.862129,0.557878,1.02184,0.671672,0.28643,0.867038,307.204,52.1948,62.4235,15012.9,0.365223,0.460656,4.03723,0.198522,0.847496,0,0,72.9,72.9,43.8
"2024-02-13",1,4.77227,3.30495,65.0906,3.59206,157.538,71.9475,319.911,0.475517,49.6153,0.270833,9.0805,0.25,731.73,0.25,0.803472,0.604167,0.178953,0.117623,0.982425,0.588192,8.17361,5.63119,0.303105,10.7148,6.6773,1.17548,1.56994,453.935,0.430469,0.48222,0,13.6113,6.21626,6.04821,4.28676,0.784555,17561.5,-0.83304,0.185539,0.121951,1.01858,0.609838,0.7062,0.486535,0.314259,0.925762,320.511,56.4231,75.3569,10894.4,0.44631,0.499966,5.46394,0.154704,0.815815,0,0,72.9,75,39.6
"2024-02-14",1,5.10855,2.95778,68.7728,4.21152,149.664,69.8267,289.478,0.474212,44.7442,0.354167,14.1026,0.375,1138.66,0.375,1.03919,0.5625,-0.0995148,0.0732604,0.93967,0.573776,11.1832,5.20295,0.294785,9.82726,6.94437,1.13777,1.92035,419.54,0.374412,0.335744,0,12.931,6.03302,5.47285,3.8659,1.21847,27327.9,-1.07743,-0.103177,0.0759564,0.97425,0.594891,0.966232,0.449535,0.305633,0.849075,333.33,54.613,92.1768,10069,0.388191,0.348099,3.17276,0.23965,0.842755,0,1,64.6,62.5,43.8
"2024-02-15",1,-0.557611,2.94842,60.8785,2.54579,160.621,66.012,323.21,0.473939,44.8873,0.0208333,9.75155,0.0416667,779.86,0.0416667,0.787184,0.0625,0.146817,0.103766,0.934002,0.572711,10.9558,7.2406,0.125959,10.2147,6.72422,1.00585,1.99909,578.71,0.263244,0.216692,0,13.8777,5.70344,6.11057,3.87826,0.842534,18716.6,-0.816153,0.15222,0.107584,0.968373,0.593787,0.946582,0.625588,0.130595,0.88255,322.762,48.2806,95.9563,13889,0.272931,0.224666,4.60309,0.178473,0.82771,0,0,97.9,95.8,93.8
"2024-02-16",1,-5.65981,1.90462,77.0079,0.926406,102.925,33.9427,223.723,0.471335,25.091,0.0416667,24.9632,0.25,1988.28,0.25,1.29029,0.229167,-0.505903,0.102145,0.784384,0.530578,9.79458,10.8108,0.134196,8.72859,6.89126,0.647754,1.98796,862.06,0.258395,0.258732,1.27,8.89269,2.93265,4.22969,2.16786,2.15682,47718.7,-1.33777,-0.52452,0.105903,0.813249,0.550103,0.846252,0.934051,0.139134,0.75415,330.781,31.0922,95.4223,20689.4,0.267904,0.268253,1.00512,0.498723,1.47467,0,0,95.8,75,77.1
"2024-02-17",1,-5.24996,0.557959,55.6336,-9999,180.386,57.3108,352.069,0.466107,52.859,0.125,16.3943,0.125,1307.1,0.125,1.01966,0.125,-0.412001,0.105065,0.60766,0.478464,9.76438,4.66722,0.123438,10.797,7.00002,0.984395,2.15084,371.878,0.22423,0.237252,0,15.5854,4.95166,6.65618,4.56701,1.41647,31370.3,-1.05718,-0.427162,0.108932,0.630022,0.496072,0.843642,0.403248,0.127981,0.932857,336.001,47.2509,103.24,8925.06,0.232481,0.245983,3.22422,0.23673,1.20838,0,0,87.5,87.5,87.5
"2024-02-18",1,0.402264,0.599416,54.0737,-9999,182.14,61.0711,357.161,0.463239,47.8378,0.291667,9.71213,0.3125,778.935,0.3125,0.945725,0.354167,-0.367606,0.107234,0.578119,0.480096,12.6701,5.0296,0.208349,10.8204,7.16469,1.03359,2.23954,403.663,0.260642,0.308227,0,15.7369,5.27655,6.75245,4.13319,0.839128,18694.5,-0.980527,-0.381134,0.11118,0.599394,0.497763,1.09469,0.434558,0.216017,0.934879,343.905,49.6125,107.498,9687.91,0.270233,0.31957,4.92558,0.16876,0.942343,0,0,70.8,68.8,64.6
"2024-02-19",1,3.328,0.860089,55.7273,-9999,177.714,73.6131,354.383,0.462361,56.6558,0.4375,12.321,0.4375,993.433,0.4375,0.850635,0.604167,-0.283778,0.0774134,0.566857,0.490237,15.4159,5.84593,0.388204,10.5089,7.50375,1.18188,2.65892,471.207,0.338667,0.389725,0,15.3545,6.36017,6.69994,4.89506,1.06453,23842.4,-0.881938,-0.294221,0.0802622,0.587717,0.508278,1.33193,0.505088,0.40249,0.907972,360.18,56.73,127.628,11309,0.351129,0.404067,4.59832,0.178625,0.937017,0,0,56.2,56.2,39.6
"2024-02-20",1,7.10814,1.76128,50.5965,-9999,173.667,65.6051,359.41,0.462841,44.3806,0.75,17.0398,0.75,1381.31,0.75,0.940386,0.875,-0.332946,0.0327376,0.60744,0.525985,19.9437,7.95546,0.588863,11.3226,8.06804,1.19141,3.10314,640.707,0.493366,0.574972,0,15.0048,5.66828,6.79498,3.83448,1.47224,33151.5,-0.974993,-0.345199,0.0339424,0.629794,0.545341,1.72314,0.687352,0.610533,0.978274,387.266,57.1879,148.951,15377,0.511522,0.596131,2.60452,0.27743,0.936214,0,1,27.1,27.1,14.6
"2024-02-21",1,8.64082,3.48198,57.7917,6.25208,149.612,66.5003,304.871,0.466086,37.1912,0.25,9.82607,0.229167,795.505,0.229167,0.879498,0.479167,-0.165248,0.0629104,0.714249,0.596007,12.0868,4.7776,0.290256,11.941,8.68919,1.1243,3.07949,386.99,0.353452,0.210995,0,12.9265,5.74563,5.76386,3.21332,0.848973,19092.1,-0.911863,-0.17133,0.0652256,0.740534,0.61794,1.0443,0.412785,0.300937,1.0317,417.081,53.9665,147.815,9287.76,0.366459,0.21876,3.78495,0.208989,0.707024,0,1,75,77.1,52.1
"2024-02-22",1,8.05769,4.63821,58.7398,5.31431,151.505,60.662,305.833,0.469484,42.3227,0.104167,12.2099,0.125,989.114,0.125,0.999516,0.333333,-0.233952,0.065166,0.765564,0.643867,12.3582,4.25169,0.244431,12.3261,8.75659,1.33313,3.08662,343.902,0.327735,0.18807,0,13.0901,5.24119,5.78205,3.65668,1.05493,23738.7,-1.0363,-0.242562,0.0675641,0.793736,0.667562,1.06775,0.367346,0.253426,1.06497,420.316,63.9905,148.158,8253.64,0.339796,0.194991,3.46627,0.2239,0.898959,0,1,89.6,87.5,68.8
"2024-02-23",1,5.84973,4.15432,58.6356,5.24831,179.335,62.9305,361.879,0.469245,44.2958,0.125,18.4337,0.166667,1490.96,0.166667,1.06113,0.395833,-0.309665,0.0510704,0.751467,0.623293,11.6627,4.15421,0.248189,10.6915,8.77135,1.27386,3.2895,335.228,0.336876,0.208798,0,15.4946,5.4372,6.84165,3.82716,1.59267,35783.1,-1.10018,-0.321061,0.0529498,0.77912,0.64623,1.00766,0.358924,0.257322,0.923746,421.025,61.1454,157.896,8045.47,0.349273,0.216482,2.40298,0.29386,0.996805,0,1,87.5,83.3,60.4
"2024-02-24",1,4.14132,3.44081,56.6407,5.80122,190.044,82.8394,377.83,0.467231,56.1633,0.291667,18.9346,0.270833,1531.6,0.270833,0.861128,0.541667,-0.117326,0.0639774,0.743803,0.593734,13.1823,5.19744,0.298531,10.8603,8.13729,1.12302,3.19779,420.543,0.368365,0.297322,0,16.4198,7.15733,7.14323,4.85251,1.63595,36758.5,-0.892818,-0.121644,0.0663318,0.771175,0.615583,1.13895,0.449059,0.309517,0.938328,390.59,53.9048,153.494,10093,0.381921,0.308263,2.96617,0.252133,0.906548,0,0,70.8,72.9,45.8
"2024-02-25",1,7.07446,3.86003,45.2982,7.01278,187.114,78.0424,376.463,0.466241,48.1204,0.291667,14.4929,0.291667,1173.77,0.291667,0.754078,0.604167,0.0908663,0.0393611,0.844943,0.611696,14.4984,6.08346,0.400227,10.7525,8.2239,1.28792,3.24454,492.968,0.456099,0.234904,0,16.1667,6.74286,7.11737,4.1576,1.25218,28170.4,-0.781828,0.0942102,0.0408096,0.876037,0.634206,1.25267,0.525611,0.414955,0.929013,394.747,61.8199,155.738,11831.2,0.472883,0.243548,3.32028,0.231466,0.802298,0,1,70.8,70.8,39.6
"2024-02-26",1,12.7189,4.70663,36.2436,13.0328,189.983,70.5479,374.154,0.467003,30.8472,0.1875,28.2734,0.1875,2305.62,0.1875,1.06684,0.4375,-0.065632,0.0268387,1.00121,0.647696,13.6815,5.17477,0.356535,11.0746,8.26988,1.15555,3.32018,420.727,0.344527,0.142634,0,16.4145,6.09534,7.07372,2.6652,2.44282,55334.9,-1.1061,-0.0680472,0.0278263,1.03805,0.671531,1.18208,0.4471,0.369655,0.956845,396.954,55.4663,159.369,10097.4,0.357205,0.147883,1.09103,0.478233,0.838021,0,1,81.2,81.2,58.3
"2024-02-27",1,-0.834443,3.74783,57.6244,-9999,164.898,86.1398,328.721,0.466332,54.3807,0.833333,16.4039,0.854167,1310.36,0.854167,0.926657,0.9375,0.00472125,0.11314,0.931378,0.605909,14.879,4.54418,0.230757,11.5647,8.286,0.915461,3.25861,362.912,0.32482,0.227555,0,14.2472,7.44248,6.21477,4.6985,1.4173,31448.7,-0.960758,0.004895,0.117303,0.965653,0.628206,1.28554,0.392617,0.239248,0.999189,397.728,43.9421,156.413,8709.89,0.336773,0.235929,3.3151,0.231744,0.821742,0,0,33.3,31.2,22.9
"2024-02-28",1,-6.19283,1.52457,51.2597,2.28563,205.606,71.0564,403.412,0.45954,68.4257,0,11.7714,0,936.83,0,0.659724,0.0416667,0.0542843,0.10982,0.714008,0.515792,10.2536,3.91438,0.170907,11.541,8.26025,0.928274,3.28517,312.313,0.231545,0.21709,0,17.7644,6.13927,7.62688,5.91198,1.01705,22483.9,-0.684002,0.056282,0.113861,0.740284,0.534773,0.885907,0.338202,0.177197,0.997142,396.492,44.5571,157.688,7495.51,0.240066,0.225079,5.81285,0.146781,1.12864,0,0,100,100,95.8
"2024-02-29",1,5.77397,2.60998,34.5269,7.51656,204.402,67.9037,401.723,0.460474,42.3637,0.104167,20.6986,0.125,1672.27,0.125,0.815053,0.104167,0.0345166,0.0361809,0.849569,0.559974,12.2741,3.47341,0.200342,11.5489,8.28199,0.952242,3.30209,280.1,0.250899,0.124652,0,17.6603,5.86688,7.59494,3.66022,1.78836,40134.5,-0.845047,0.0357868,0.0375124,0.880834,0.580581,1.06048,0.300103,0.207715,0.997828,397.535,45.7076,158.5,6722.39,0.260132,0.129239,2.04669,0.328225,0.928703,0,1,89.6,87.5,89.6
"2024-03-01",1,5.21966,3.90783,70.2814,3.10015,184.289,72.5557,379.617,0.462297,54.7301,0.0625,11.1891,0.104167,903.134,0.104167,0.594981,0.0833333,0.411516,0.109713,1.0065,0.612842,12.2557,4.13903,0.202989,11.7161,8.24209,0.898239,3.25454,332.776,0.284548,0.228332,0,15.9226,6.26881,7.17701,4.72868,0.966741,21675.2,-0.616876,0.42666,0.113751,1.04354,0.635394,1.0589,0.357612,0.210459,1.01227,395.62,43.1155,156.218,7986.62,0.29502,0.236734,4.89137,0.16974,0.908533,0,1,93.8,89.6,91.7
"2024-03-02",1,10.4619,5.03387,69.0471,-9999,185.208,81.6396,378.997,0.463434,41.3822,0.208333,17.6227,0.270833,1430.97,0.270833,0.91822,0.25,0.222353,0.0554431,1.14057,0.662321,13.1271,4.86823,0.208187,12.5088,8.29863,0.879762,3.20196,394.396,0.357522,0.116951,0,16.002,7.05366,7.16528,3.57542,1.52261,34343.2,-0.952011,0.230536,0.0574834,1.18255,0.686695,1.13418,0.420615,0.215848,1.08076,398.334,42.2286,153.694,9465.5,0.370679,0.121255,2.34822,0.298666,0.722749,0,1,79.2,72.9,77.1
"2024-03-03",1,13.4445,6.67794,33.5147,11,203.645,71.1658,410.754,0.465853,32.1681,0.0833333,28.1901,0.166667,2290.39,0.166667,0.931745,0.208333,0.408706,0.0694766,1.34045,0.767289,12.2903,5.61011,0.229861,11.1946,8.37597,0.831867,3.29249,455.529,0.477236,0.105882,0,17.595,6.14872,7.76567,2.77933,2.43562,54969.3,-0.966033,0.423747,0.0720334,1.38978,0.795525,1.06188,0.484714,0.23832,0.967211,402.047,39.9296,158.04,10932.7,0.494799,0.109778,1.14112,0.467046,0.848135,0,1,91.7,83.3,79.2
"2024-03-04",1,6.71665,5.6306,51.2293,-9999,100.504,39.2072,211.031,0.463376,22.9864,0.479167,14.709,0.479167,1185.16,0.479167,0.772097,0.479167,0.390446,0.176379,1.16254,0.745636,17.2409,4.45307,0.154949,9.06559,8.27804,0.960934,2.83383,357.862,0.439852,0.286328,0,8.68356,3.3875,3.98973,1.98602,1.27086,28443.7,-0.80051,0.404815,0.18287,1.20532,0.773075,1.48961,0.384745,0.160652,0.783267,397.346,46.1248,136.024,8588.68,0.456039,0.296865,1.56274,0.390207,0.96144,0,1,52.1,52.1,52.1
"2024-03-05",1,2.60457,4.54088,49.6909,5.01848,175.518,69.919,356.904,0.459256,49.8023,0.1875,17.8333,0.166667,1437.44,0.166667,0.372122,0.458333,0.649284,0.2541,1.02141,0.706569,12.231,5.86452,0.292395,10.4163,8.35899,0.972406,2.77796,471.053,0.399957,0.319744,0,15.1647,6.041,6.7476,4.30292,1.5408,34498.5,-0.385816,0.673178,0.263451,1.05899,0.732571,1.05675,0.506694,0.303156,0.899965,401.231,46.6755,133.342,11305.3,0.414675,0.33151,2.79265,0.263668,0.967342,0,0,81.2,83.3,54.2
"2024-03-06",1,5.28176,4.08264,50.2821,5.59944,123.773,53.4623,263.048,0.455726,31.3064,0.25,16.9712,0.25,1370.77,0.25,0.405598,0.520833,0.561005,0.261399,0.966602,0.697864,13.2369,4.1642,0.362496,10.3666,7.37702,0.923235,2.57208,336.439,0.41067,0.322266,0,10.694,4.61914,4.97316,2.70487,1.46631,32898.5,-0.420524,0.58165,0.271018,1.00217,0.723545,1.14367,0.359787,0.375836,0.895672,354.097,44.3153,123.46,8074.54,0.425782,0.334125,1.84468,0.351534,0.903021,0,1,75,75,47.9
"2024-03-07",1,7.04096,4.81621,58.0148,4.5019,103.733,44.5378,223.914,0.455168,20.1914,0.270833,10.5584,0.25,850.897,0.25,0.753532,0.416667,0.296518,0.294166,1.05005,0.77745,13.0487,5.6513,0.26178,7.20161,7.17979,1.03009,2.67409,455.203,0.364852,0.316208,0,8.96256,3.84807,4.2333,1.74453,0.912245,20421.5,-0.781262,0.30743,0.304991,1.08869,0.80606,1.12741,0.488272,0.271413,0.622219,344.63,49.4441,128.356,10924.9,0.378278,0.327844,1.91235,0.343365,0.690419,0,1,72.9,75,58.3
"2024-03-08",1,0.991166,4.32723,60.9686,2.88105,108.401,54.4109,223.223,0.454016,35.8244,0.125,22.8418,0.479167,1831.02,0.479167,0.771139,0.5625,0.215252,0.323164,0.986392,0.751902,11.9299,10.4159,0.192003,11.5798,7.26113,0.904327,2.58215,835.363,0.372401,0.317487,0.254,9.36583,4.7011,4.22024,3.09523,1.97353,43944.6,-0.799517,0.223173,0.335057,1.02269,0.779572,1.03074,0.899935,0.199069,1.00049,348.534,43.4077,123.943,20048.7,0.386105,0.329171,1.56837,0.389352,1.07821,0,0,87.5,56.2,52.1
"2024-03-09",1,1.30454,3.43224,46.1901,4.89142,225.916,97.0491,449.805,0.44996,73.8711,0.1875,18.2169,0.1875,1467.48,0.1875,0.637692,0.541667,0.251249,0.607288,0.888942,0.694161,12.6188,9.74663,0.256283,11.9875,6.91568,1.18007,2.72352,785.443,0.431897,0.357019,0,19.5191,8.38504,8.50396,6.38246,1.57394,35219.5,-0.661159,0.260495,0.629637,0.921655,0.719707,1.09026,0.842109,0.265714,1.03572,331.953,56.6432,130.729,18850.6,0.44779,0.370158,4.05508,0.197821,0.948881,0,0,81.2,81.2,50
"2024-03-10",1,6.68508,3.77154,42.3522,7.96681,224.691,95.8974,452.417,0.447065,61.8928,0.1875,26.4966,0.208333,2149.92,0.208333,0.234507,0.333333,0.735168,0.68018,0.969676,0.759644,11.2503,6.87072,0.256045,11.9112,6.88596,1.14021,2.66626,555.425,0.485434,0.181515,0,19.4133,8.28554,8.55335,5.34754,2.28931,51598.2,-0.243137,0.762223,0.705211,1.00536,0.787599,0.972025,0.59363,0.265467,1.02913,330.526,54.7302,127.98,13330.2,0.503298,0.188195,2.33588,0.299771,0.921708,0,1,81.2,79.2,66.7
"2024-03-11",1,14.2391,6.04989,41.2539,11.4598,221.453,83.6196,449.073,0.448567,30.4918,0.0625,37.2462,0,3033.99,0,0.356111,0.0416667,0.996506,0.845003,1.35262,1.24535,11.5684,6.45945,0.245834,11.8682,7.54116,1.089,2.67796,523.993,0.116037,0.0339009,0,19.1336,7.22473,8.49013,2.63449,3.21807,72815.7,-0.369216,1.03318,0.876099,1.40239,1.29118,0.999506,0.558096,0.254881,1.02541,361.976,52.2722,128.542,12575.8,0.120307,0.0351484,0.818654,0.549857,0.810073,0,1,95.8,100,95.8
"2024-03-12",1,11.5648,7.07722,56.2163,6.98209,172.624,70.3466,365.375,0.448978,27.2294,0.25,20.8528,0.25,1692.01,0.25,0.375736,0.458333,1.23541,1.18633,1.61115,1.86589,10.4334,7.17231,0.366713,10.7536,7.5515,1.16534,2.64545,579.856,0.0805194,0.0576742,0,14.9147,6.07795,6.90775,2.35262,1.80168,40608.3,-0.389563,1.28088,1.22998,1.67044,1.93455,0.901448,0.619688,0.380208,0.929113,362.472,55.9363,126.981,13916.5,0.0834825,0.0597967,1.30579,0.433691,0.683503,0,1,75,75,54.2
"2024-03-13",1,11.16,6.92594,62.0258,6.69706,133.961,61.879,285.51,0.445739,15.0758,0.125,18.9869,0.1875,1541.59,0.1875,0.507099,0.479167,1.18657,1.06818,1.69367,2.10581,9.78554,6.69993,0.361186,9.65267,7.65264,0.979646,2.66527,541.546,0.101545,0.106226,2.032,11.5742,5.34635,5.39782,1.30255,1.64047,36998.1,-0.52576,1.23023,1.10749,1.75599,2.18331,0.845471,0.578874,0.374477,0.83399,367.326,47.023,127.933,12997.1,0.105282,0.110135,0.794012,0.55741,0.550472,0,1,87.5,81.2,52.1
